Timestamp,selenium,carbon,manganese,silicium,dinitrogen,temperature_zone1,temperature_zone2,temperature_zone3,temperature_zone4,temperature_zone5,temperature_zone6,oxygen_zone123,oxygen_zone456,hydrogen_zone123,hydrogen_zone456,TARGET
2022-05-05 00:02:30,0.598,0.0415,0.1598,31.096999999999998,76,1210.1283155251194,1221.9365401947425,1179.4814709529248,1238.7385331277878,1239.415367657171,1199.1322396153191,3.85681797063428,4.946006207224237,5.355406344664772,7.841328427052214,0
2022-05-05 00:02:45,0.598,0.0415,0.1598,31.096999999999998,76,1209.7610990613605,1220.23100893023,1179.36647062857,1238.8796200698534,1241.1491598215946,1202.7561810614513,3.437728228402244,4.975797763221835,5.289092364577487,8.399454391714006,0
2022-05-05 00:03:00,0.598,0.0415,0.1598,31.096999999999998,76,1209.7943829011654,1219.668275401138,1179.6078550334855,1240.3821237594036,1240.1453624467094,1201.5188445794972,3.5635335410662057,4.4586753216150665,5.30701112003707,7.784022709311683,0
2022-05-05 00:03:15,0.598,0.0415,0.1598,31.096999999999998,76,1209.9518841865731,1219.7513037641045,1178.9351169091976,1239.326718698735,1239.2446866422686,1200.9045000025076,3.430501956320641,3.921448158825797,4.819520689239692,8.059704388240322,0
2022-05-05 00:03:30,0.598,0.0415,0.1598,31.096999999999998,76,1209.5199421996326,1219.9381556265105,1179.7384029355976,1240.5478194093232,1239.0750971366153,1200.0551224475917,3.8593547962414254,4.296255919128452,4.802449691147826,7.219031537110466,0
2022-05-05 00:03:45,0.598,0.0415,0.1598,31.096999999999998,76,1210.2100981885753,1220.3883277128484,1181.3773558934045,1240.7568593088715,1238.0615474698131,1199.0810706612556,3.7127107530024803,4.816005003384347,4.671014778675106,7.295615122555067,0
2022-05-05 00:04:00,0.598,0.0415,0.1598,31.096999999999998,76,1210.3131450297508,1220.630507436498,1180.1946883867374,1241.1655979834586,1238.0317894111747,1200.6029332366822,3.685412034546831,4.227627182914927,5.520509073234853,7.382526897857697,0
2022-05-05 00:04:15,0.598,0.0415,0.1598,31.096999999999998,76,1209.9666364746365,1219.6630768080224,1179.7220528648813,1240.6018182684165,1239.985126706143,1200.6381508795632,3.443830327978979,4.3389084360717165,4.9934154034041764,6.9367270908925365,0
2022-05-05 00:04:30,0.598,0.0415,0.1598,31.096999999999998,76,1210.899841503417,1219.911833279832,1179.5278971989562,1238.9487548631585,1241.8716726013392,1202.5955877487206,3.8151192001046432,4.644002878493361,4.912702217231921,7.383068815961523,0
2022-05-05 00:04:45,0.598,0.0415,0.1598,31.096999999999998,76,1209.54786229228,1218.5493606034433,1179.8454820149839,1242.7024453055424,1238.9922145817854,1201.4400788686933,3.3435364321189014,4.189751396880185,5.151491177298156,7.448985085682214,0
2022-05-05 00:05:00,0.598,0.0415,0.1598,31.096999999999998,76,1210.6029371326786,1219.0345063527554,1180.0677586474749,1239.9561327210608,1240.047241259537,1199.1324038204966,3.5885956033640816,4.559121277246666,5.060635742421285,7.5553383610016605,0
2022-05-05 00:05:15,0.598,0.0415,0.1598,31.096999999999998,76,1209.972317901731,1220.4264959051288,1180.9435605585795,1240.8359057980474,1240.4593218447528,1199.907863339545,3.3705965595027947,4.776388384068702,5.018092404419622,7.955171238508052,0
2022-05-05 00:05:30,0.598,0.0415,0.1598,31.096999999999998,76,1209.4608997403952,1221.0213178787426,1179.285920245413,1238.786648966859,1237.8698145960464,1199.5997501583395,3.8676662454193314,4.490891877892696,5.241805305890332,7.536663145638503,0
2022-05-05 00:05:45,0.598,0.0415,0.1598,31.096999999999998,76,1210.0174314747294,1220.1891063129642,1179.7080677410875,1241.8333168580787,1239.58118854526,1200.3613469182042,3.3578907633480863,4.28314742319116,5.093683859103366,7.743795053915425,0
2022-05-05 00:06:00,0.598,0.0415,0.1598,31.096999999999998,76,1209.9468382861428,1219.2296952341687,1178.4499595454186,1240.3600450050149,1239.1632202969479,1199.9131774082236,3.4947703829423937,4.291391733716766,4.99569338640292,7.792527228815098,0
2022-05-05 00:06:15,0.598,0.0415,0.1598,31.096999999999998,76,1210.1351264198486,1218.5598544816264,1178.8163471149146,1240.7106344329202,1241.231061954169,1199.4788368094548,3.4308937838438767,4.019158018699077,5.236555854677866,7.679747184859201,0
2022-05-05 00:06:30,0.598,0.0415,0.1598,31.096999999999998,76,1210.4201512193401,1220.2361957572286,1181.356803699446,1240.5652120263453,1240.9381896672016,1199.8456750935575,3.4438999713619687,4.2574309608207015,5.2100532506510575,7.345090072614244,0
2022-05-05 00:06:45,0.598,0.0415,0.1598,31.096999999999998,76,1209.7477808416293,1219.831383342897,1179.1644016788125,1238.199532745602,1238.5334198277396,1200.4798808358494,3.3973634613550443,4.685647994889999,5.249452052381686,7.5094243010695,0
2022-05-05 00:07:00,0.598,0.0415,0.1598,31.096999999999998,76,1210.0881041287005,1220.5888115198993,1179.5331471653467,1242.1632620944808,1239.8738668894764,1198.4500531768754,3.6986425040119135,4.244938942420071,4.826657774747108,7.672684596172539,0
2022-05-05 00:07:15,0.598,0.0415,0.1598,31.096999999999998,76,1209.3787592537574,1219.7242827392745,1180.0840272506198,1240.0795626312429,1238.4480179443303,1197.9444997976154,3.168754491399938,3.8143771086138822,5.034610968948537,7.501132623339333,0
2022-05-05 00:07:30,0.598,0.0415,0.1598,31.096999999999998,76,1210.503819286528,1220.0809294719704,1181.4102255600462,1239.0437183850474,1239.320317579334,1199.5249400483874,3.3354283303396666,4.3271222745753635,5.16531720557628,7.780425033701918,0
2022-05-05 00:07:45,0.598,0.0415,0.1598,31.096999999999998,76,1212.3890919005173,1220.7774207447146,1179.9076640411574,1240.9935098045896,1238.8009931502913,1200.9148755572114,3.7809342159457495,3.9304952141598544,5.152845229761394,7.944554615949746,0
2022-05-05 00:08:00,0.598,0.0415,0.1598,31.096999999999998,76,1214.1756985669067,1219.7098886824365,1180.4087155634645,1240.9210434069196,1241.5815859407342,1199.2454629057745,3.8847266988787488,4.599088472972986,5.0483346972199135,7.798326028164018,0
2022-05-05 00:08:15,0.598,0.0415,0.1598,31.096999999999998,76,1210.09726809406,1222.1631794838418,1179.200646322919,1241.344131185743,1241.3475403216873,1198.169162729394,4.0013397824710735,4.561130533526749,5.012030335823906,7.709940864840107,0
2022-05-05 00:08:30,0.598,0.0415,0.1598,31.096999999999998,76,1210.409338194021,1219.3797758622486,1180.0730926773365,1241.4734125232965,1238.8756499267674,1200.2186531535235,3.3212695819173734,4.8670599125134055,4.970467426765793,7.391472426703586,0
2022-05-05 00:08:45,0.598,0.0415,0.1598,31.096999999999998,76,1210.0358150645786,1219.9836737773182,1180.8703734318235,1240.5472139121312,1240.3022465949612,1200.1743211188175,3.663503733023778,4.672315158838253,4.727563045011292,7.3455689257581565,0
2022-05-05 00:09:00,0.598,0.0415,0.1598,31.096999999999998,76,1210.3569721555953,1220.4381051671076,1178.7802918304587,1240.1747556624314,1240.701044906387,1199.8095520320296,3.712633801107172,5.08751334498761,5.016007432791027,7.2527220825015775,0
2022-05-05 00:09:15,0.598,0.0415,0.1598,31.096999999999998,76,1210.2144079727134,1220.545796896998,1182.3202412695455,1242.1366484364305,1241.9150662405305,1200.117440335945,3.3705731518419535,4.845878097908675,5.090391051903588,7.314864992182229,0
2022-05-05 00:09:30,0.598,0.0415,0.1598,31.096999999999998,76,1210.256034475445,1219.5553089520595,1179.0292506101555,1238.6271882840465,1242.5777126465684,1199.9279867359985,3.3384440036303022,4.086011860725758,5.08984857472133,7.676157949097441,0
2022-05-05 00:09:45,0.598,0.0415,0.1598,31.096999999999998,76,1210.0325618869144,1219.116177704543,1179.5032395045255,1239.5257210037805,1240.5498822467885,1199.4872411333713,3.412718628201043,4.569183565821093,5.278423744686807,7.338568632141966,0
2022-05-05 00:10:00,0.598,0.0415,0.1598,31.096999999999998,76,1210.217014319862,1220.5786422108324,1178.8654583412829,1240.8738271546674,1240.202384822439,1201.3344323624126,3.3114408920897858,4.34364307008539,5.100486613276447,7.204229325975399,0
2022-05-05 00:10:15,0.598,0.0415,0.1598,31.096999999999998,76,1209.673766210487,1218.666724622062,1180.4942528649613,1239.8730587630814,1239.895821471739,1199.8608999731614,3.5647794671113777,4.690395463024269,5.156800066026137,7.6853403999389025,0
2022-05-05 00:10:30,0.598,0.0415,0.1598,31.096999999999998,76,1209.9377159686928,1221.3758499210933,1179.7641869648567,1239.5783930910854,1240.8306903955386,1199.9598735647326,3.4153978950923727,4.211151687509565,5.095758105811087,7.705483050649176,0
2022-05-05 00:10:45,0.598,0.0415,0.1598,31.096999999999998,76,1211.9080069257393,1218.935500796081,1180.1009765012261,1240.6467390010498,1240.7168589608991,1200.5698804198264,3.572288165327408,4.235200005779662,5.008894550730217,7.408644507372018,0
2022-05-05 00:11:00,0.598,0.0415,0.1598,31.096999999999998,76,1209.8310223299866,1219.9913603171995,1178.900447709897,1239.0758760861333,1240.99633009062,1198.9499768556775,3.776968186334159,4.558177079138662,5.092740704028756,7.7120391664142085,0
2022-05-05 00:11:15,0.598,0.0415,0.1598,31.096999999999998,76,1208.8144894429656,1222.7618486575661,1178.6427289501682,1240.9697542093852,1239.7825614770607,1198.7543708212038,3.625571901737299,4.766870939187486,5.24314919395612,7.53098846038584,0
2022-05-05 00:11:30,0.598,0.0415,0.1598,31.096999999999998,76,1210.2953850557,1219.7971056671022,1179.4442238434492,1241.86319671497,1240.0755708683346,1198.8777547641478,3.7279949385512614,4.586058751467121,5.127781716896316,7.471669577129403,0
2022-05-05 00:11:45,0.598,0.0415,0.1598,31.096999999999998,76,1210.4801249453326,1219.892599587846,1180.5398089911307,1240.74164428541,1238.119611229087,1199.9208730256635,3.4518657993904807,4.755315503730764,5.243903072453092,7.887308584854328,0
2022-05-05 00:12:00,0.598,0.0415,0.1598,31.096999999999998,76,1211.0778915310843,1220.2240630446672,1180.2936575287379,1240.0805461355906,1239.54692815588,1200.1553929935285,3.1727583935650627,4.772080543596057,4.691040112033873,7.649858696546563,0
2022-05-05 00:12:15,0.598,0.0415,0.1598,31.096999999999998,76,1208.7495653578967,1220.0015125837144,1180.5855977964125,1242.3563948582735,1241.6528784318148,1200.1104544494376,3.6111102248435962,4.6743036775388855,5.259739804260527,7.464138354954151,0
2022-05-05 00:12:30,0.598,0.0415,0.1598,31.096999999999998,76,1211.5446194864196,1221.0335884442818,1179.1052163021714,1239.0589447504935,1240.368119427922,1201.447584546238,3.645604162969165,4.806949236759322,5.0582692367483375,8.084077290314156,0
2022-05-05 00:12:45,0.598,0.0415,0.1598,31.096999999999998,76,1209.1879559364768,1220.8424246018574,1180.7246529811207,1239.8876959490856,1240.1542851579825,1199.5744952455887,3.2663650523471723,4.3668944166947945,4.99503868216143,7.403723580377767,0
2022-05-05 00:13:00,0.598,0.0415,0.1598,31.096999999999998,76,1210.485878068848,1219.804064340855,1179.7508566997715,1241.0894505737574,1239.4161564270325,1201.9185807870385,3.4601237455308667,4.460468059423371,5.319694319449287,7.815087742105104,0
2022-05-05 00:13:15,0.598,0.0415,0.1598,31.096999999999998,76,1208.6830738338815,1217.0185516242245,1180.376302474007,1240.2631200129167,1240.9000622327,1200.852537100442,3.3366275145213518,4.510601014697518,5.385731491238637,7.833409467064782,0
2022-05-05 00:13:30,0.598,0.0415,0.1598,31.096999999999998,76,1208.8169503977754,1220.682607222224,1181.3099992573939,1241.0193960850681,1241.7792750685035,1198.898454348912,3.6605176825542736,4.282211686720148,5.250490488622382,7.3375104741213155,0
2022-05-05 00:13:45,0.598,0.0415,0.1598,31.096999999999998,76,1210.0021812018374,1221.568186507966,1180.8004031612948,1240.4164134571668,1239.5473892079988,1199.6979250341278,3.46758847261895,4.899366567758679,5.169619736382465,8.000091813189503,0
2022-05-05 00:14:00,0.598,0.0415,0.1598,31.096999999999998,76,1210.6291751284962,1220.658030926826,1181.384138665869,1241.6978038990974,1238.6500044938887,1201.135868796196,3.61955084918982,4.466809989849509,5.059976703929246,7.693499363868011,0
2022-05-05 00:14:15,0.598,0.0415,0.1598,31.096999999999998,76,1209.1898654509089,1219.7512834573818,1178.942210713806,1240.492599793005,1240.1507722132844,1199.1513861907622,3.7044692827822656,4.771463142481376,5.033517434818275,8.196187001384706,0
2022-05-05 00:14:30,0.598,0.0415,0.1598,31.096999999999998,76,1208.5080168368895,1219.5309053081626,1180.6383084213996,1241.7719368165226,1238.5037323126135,1199.5547776775395,3.3761878033852386,4.520489185388013,4.972564223799928,8.017663264454622,0
2022-05-05 00:14:45,0.598,0.0415,0.1598,31.096999999999998,76,1209.549437284683,1221.6834387679628,1180.3642875732878,1239.859402271825,1241.2389246388839,1199.3971016040705,3.723845871420038,4.501335750183689,4.9798692054199885,8.448081742834258,0
2022-05-05 00:15:00,0.598,0.0415,0.1598,31.096999999999998,76,1210.6097856781826,1219.0258877676865,1179.031333099716,1239.6630932152361,1239.1170501059762,1199.152020007167,3.70791588105384,4.815416412373659,5.0279516427897715,7.6423574255199425,0
2022-05-05 00:15:15,0.598,0.0415,0.1598,31.096999999999998,76,1210.1737706706676,1219.7081935904032,1180.1432699259192,1241.3145825488036,1240.3135346222145,1200.2732924748016,3.778320442179805,4.9566435748044455,5.099718764054339,7.378348361537256,0
2022-05-05 00:15:30,0.598,0.0415,0.1598,31.096999999999998,76,1208.5268143967628,1219.595511103305,1180.0667964974273,1238.596323351232,1240.2763586768392,1199.4205194792594,3.435866195635221,4.602601565826787,5.4640594547501715,7.1256972396877405,0
2022-05-05 00:15:45,0.598,0.0415,0.1598,31.096999999999998,76,1207.3450451963618,1219.9249067611258,1178.8979867333262,1239.5656908563806,1241.009202597884,1201.0711510271942,3.3618451159638285,4.578643320755201,4.9124634991364475,7.518288709576309,0
2022-05-05 00:16:00,0.598,0.0415,0.1598,31.096999999999998,76,1209.699160650448,1220.11315379317,1180.0251603921508,1241.3605706071594,1241.0923658693155,1198.6755978516862,3.627744713238378,4.52882871572288,4.700879639185702,7.815804648474242,0
2022-05-05 00:16:15,0.598,0.0415,0.1598,31.096999999999998,76,1209.8997671759414,1221.4380962395994,1182.0933902851516,1241.1269022335835,1238.6139412081216,1201.3087787387344,3.6018557101835014,4.301789044965837,5.126780753288014,7.55966274271096,0
2022-05-05 00:16:30,0.598,0.0415,0.1598,31.096999999999998,76,1210.284787615567,1218.9024215184525,1179.7803843288816,1240.5744015932255,1239.594692015771,1201.0567349719736,3.796324873325291,4.481682290458086,5.134872207563738,7.736501505930942,0
2022-05-05 00:16:45,0.598,0.0415,0.1598,31.096999999999998,76,1211.1827553563726,1221.076679659276,1180.043942304178,1238.305234358382,1239.7309031484676,1200.1069147051385,3.799611611029084,4.274954772399277,5.23381344063864,7.123337883234897,0
2022-05-05 00:17:00,0.598,0.0415,0.1598,31.096999999999998,76,1209.5897843090327,1218.0982433663662,1183.0117456839314,1238.9179342144687,1240.4836620221672,1201.3308346373158,3.4362144196586937,4.794909158386725,5.4479050762177765,7.702601644806035,0
2022-05-05 00:17:15,0.598,0.0415,0.1598,31.096999999999998,76,1209.7578893167868,1219.631116716958,1180.4603527473973,1238.5986981466401,1240.0486138870885,1202.4319000701287,3.3186826405525625,4.604457272030126,5.2286624029987365,7.697995626508068,0
2022-05-05 00:17:30,0.598,0.0415,0.1598,31.096999999999998,76,1208.0286009966762,1220.1233731215552,1179.0657135506708,1239.0115941498734,1239.809162361541,1200.6096003529758,3.8632056484820567,4.637786801649095,5.6993907294277415,7.810209218685382,0
2022-05-05 00:17:45,0.598,0.0415,0.1598,31.096999999999998,76,1210.1000558400979,1221.3215160155592,1178.8030522864033,1240.8129938229695,1239.5087191662915,1198.2497338226676,3.303951152170398,4.746388497142632,5.111446434163595,7.716669178675801,0
2022-05-05 00:18:00,0.598,0.0415,0.1598,31.096999999999998,76,1209.413060914092,1219.9519413094233,1178.5620193687707,1239.788872491176,1240.5946844282555,1199.4007801878122,3.0253438195453826,4.531430355119574,5.1467243266556055,7.97954095751833,0
2022-05-05 00:18:15,0.598,0.0415,0.1598,31.096999999999998,76,1210.207845199705,1220.793778946577,1178.9844076971287,1237.9281634327847,1239.2176974095435,1198.941319051234,3.5617064871925423,4.925074699571123,4.692590538647678,7.806512669227993,0
2022-05-05 00:18:30,0.598,0.0415,0.1598,31.096999999999998,76,1209.5316966433552,1221.4774036551448,1180.6222320625045,1240.0513772128352,1239.8089391173264,1198.9706509869552,3.6692116628628924,4.5043777377229,4.834852774347242,7.978838383648237,0
2022-05-05 00:18:45,0.598,0.0415,0.1598,31.096999999999998,76,1209.7045837595138,1220.3922495078368,1180.8258507335604,1238.1233868266588,1239.995596203461,1201.7417361617588,3.568123368878924,4.4053550660341205,4.8177780232193586,7.945867873613341,0
2022-05-05 00:19:00,0.598,0.0415,0.1598,31.096999999999998,76,1209.964306947496,1220.409224537083,1181.3782517299267,1239.4238580241993,1238.8922363092595,1199.033376017776,3.635688896541169,3.7699394158528663,5.241090231032166,7.9179989822459955,0
2022-05-05 00:19:15,0.598,0.0415,0.1598,31.096999999999998,76,1211.1710347156438,1218.7039909470673,1180.0993455388552,1240.3075044903462,1239.6853385171562,1199.0092756503,3.2077542544954767,4.892776218409313,5.1863604172525095,7.6443791578393405,0
2022-05-05 00:19:30,0.598,0.0415,0.1598,31.096999999999998,76,1211.060109560468,1219.5154646087587,1178.9929457014716,1240.4490427281814,1242.2643845321268,1200.0654374192327,3.734129377019362,4.611903678132738,4.757143304479032,7.83767189258049,0
2022-05-05 00:19:45,0.598,0.0415,0.1598,31.096999999999998,76,1211.644466604617,1218.4857293728685,1180.0927273190034,1239.4749488001253,1240.3933325230487,1200.2809057929014,3.529339646676952,3.968363975200393,5.275382702139902,7.013474462671502,0
2022-05-05 00:20:00,0.598,0.0415,0.1598,31.096999999999998,76,1209.6761958178392,1219.718661120381,1179.5985461650255,1239.390876258529,1240.6550763835194,1199.522074918135,3.39365477698358,4.617055940438363,5.011737722198268,7.395482020559812,0
2022-05-05 00:20:15,0.598,0.0415,0.1598,31.096999999999998,76,1209.7314281115719,1218.7318924206693,1178.8547932950335,1239.7700713584027,1239.1816761196878,1199.5052402806982,3.9763096624408996,4.292465324753279,5.030190610061041,7.903650664492902,0
2022-05-05 00:20:30,0.598,0.0415,0.1598,31.096999999999998,76,1210.6077688536095,1220.5481841365613,1178.6736986791875,1239.7525108328,1241.4164906660915,1197.6783284625014,3.3623921819115954,4.700730896183352,5.30404925450744,7.344346404582982,0
2022-05-05 00:20:45,0.598,0.0415,0.1598,31.096999999999998,76,1209.150856530199,1220.2694164254629,1179.9674343935005,1238.9564702941784,1238.8293370345154,1199.842569201726,3.560364880566098,4.555377072098488,5.316461712890783,7.655920249225074,0
2022-05-05 00:21:00,0.598,0.0415,0.1598,31.096999999999998,76,1210.7313644977448,1220.3885808601847,1178.9828858611536,1239.2136147033764,1239.4914718852906,1199.3392981166478,3.4055609186556794,4.344778520424423,5.063199477650191,7.826774634201927,0
2022-05-05 00:21:15,0.598,0.0415,0.1598,31.096999999999998,76,1210.6977194917313,1219.8465965751586,1178.818467228379,1239.9432714537465,1240.354684854138,1201.1787163273548,3.319815004823665,5.26392841997378,4.635769843030264,7.927299272943612,0
2022-05-05 00:21:30,0.598,0.0415,0.1598,31.096999999999998,76,1210.6064542404754,1219.0960363898334,1178.2094315525874,1241.2080088911337,1240.6486187428081,1200.2976871469355,3.3141944991813364,4.535341339393876,5.091799185588081,7.20835842708921,0
2022-05-05 00:21:45,0.598,0.0415,0.1598,31.096999999999998,76,1209.4622013149392,1221.2829246476676,1178.0739667553555,1240.1363245657708,1239.3606059857816,1199.7055424557345,3.4652402131534408,4.261142337226837,4.666273578455211,7.200587579869669,0
2022-05-05 00:22:00,0.598,0.0415,0.1598,31.096999999999998,76,1208.9121033101444,1222.1900578794882,1178.8100289189285,1240.9675239190528,1238.3135914106244,1199.3378452971385,3.5199975012164697,4.559246576691064,5.216017262414539,7.461718625065348,0
2022-05-05 00:22:15,0.598,0.0415,0.1598,31.096999999999998,76,1209.446873599931,1218.9447151974773,1180.3474367959864,1237.9229276159015,1239.9436876111936,1202.0614325291906,3.5449756613077543,4.281066852768384,5.062919154069837,8.241938570217256,0
2022-05-05 00:22:30,0.598,0.0415,0.1598,31.096999999999998,76,1211.2300824924719,1220.9499090484505,1179.3694587594955,1238.5139298714084,1241.1436398439293,1201.0728632395756,3.5309977196091435,4.974711808199985,5.256845232468381,8.121291660563935,0
2022-05-05 00:22:45,0.598,0.0415,0.1598,31.096999999999998,76,1210.4966334729788,1221.4496346209723,1180.0606333730918,1241.2826763020155,1238.9679803548975,1199.612235572079,3.0770968853412404,4.656278445022744,5.021218347852679,7.355955721425703,0
2022-05-05 00:23:00,0.598,0.0415,0.1598,31.096999999999998,76,1209.6588976802361,1220.877336678373,1179.6803668406778,1239.710541701382,1240.3861170421778,1200.0118123413586,3.7098190719092434,4.011391830204748,5.0394995736712636,6.974940796610481,0
2022-05-05 00:23:15,0.598,0.0415,0.1598,31.096999999999998,76,1209.6361819594244,1218.8548782605135,1181.7879459758922,1239.1846404690652,1239.8746832970585,1200.835324003184,3.562011210203228,4.44387637292991,4.974267930027073,7.293552904802366,0
2022-05-05 00:23:30,0.598,0.0415,0.1598,31.096999999999998,76,1208.7938930728524,1220.057495448974,1180.4938880100115,1238.407047000258,1240.6654650155358,1199.5679009676235,3.9599663785584016,5.065584860048388,4.9312911843364216,7.6463016981169565,0
2022-05-05 00:23:45,0.598,0.0415,0.1598,31.096999999999998,76,1209.3381955085354,1220.140978325162,1181.011288813489,1240.393261525116,1240.8007332540033,1200.1116675058024,3.747206225078053,5.084013388124096,4.9558929271342596,7.224571762955159,0
2022-05-05 00:24:00,0.598,0.0415,0.1598,31.096999999999998,76,1210.2711543956507,1219.0273906895736,1180.4398160766286,1241.0759556581954,1240.5306837902076,1199.1721143007092,3.5717073102254915,5.0226465819197195,4.9822040152787554,8.010567937619076,0
2022-05-05 00:24:15,0.598,0.0415,0.1598,31.096999999999998,76,1210.2539388570008,1221.2330996251285,1178.4624608460929,1242.3738976809711,1240.1009012720306,1199.3882748353594,3.3483429345342444,4.8126860006739784,5.25896192888043,7.384748204617139,0
2022-05-05 00:24:30,0.598,0.0415,0.1598,31.096999999999998,76,1210.2450993488353,1221.4727961006633,1181.630788750394,1239.2305792657264,1239.5346151189613,1200.0655129974687,3.4732586563143015,4.6662510105824175,5.34487806277096,8.013411103844508,0
2022-05-05 00:24:45,0.598,0.0415,0.1598,31.096999999999998,76,1210.3978440355204,1219.1235003065692,1178.9309052222352,1240.938144766069,1238.7465626985515,1199.6948237293914,3.8419225960183896,4.405931949031375,5.16624767146095,7.7382511279738155,0
2022-05-05 00:25:00,0.598,0.0415,0.1598,31.096999999999998,76,1209.214313049007,1218.9766713822944,1180.7297837673484,1239.4117171278062,1239.0746322052921,1200.2479948657633,3.1113911261385763,4.880139590239564,5.0311388152645735,7.394523569280575,0
2022-05-05 00:25:15,0.598,0.0415,0.1598,31.096999999999998,76,1209.1319624813907,1219.6213948103086,1177.5712912985502,1241.4867746362906,1239.83066173543,1198.4832610890635,3.744827687550172,4.309493486454619,4.851120138217575,7.428602909030781,0
2022-05-05 00:25:30,0.598,0.0415,0.1598,31.096999999999998,76,1210.2325780100825,1219.0698206189095,1180.744389885509,1240.5371287155976,1240.8108884140572,1199.5428933409028,3.695555965023972,3.9855686213151498,5.1916960691212335,7.612040773552871,0
2022-05-05 00:25:45,0.598,0.0415,0.1598,31.096999999999998,76,1211.9311928637558,1220.4588385426343,1179.5101708996976,1239.3929704373265,1242.4170331390405,1198.7581675824015,3.413598808621745,4.784489847180385,5.05123596153825,7.478873161640634,0
2022-05-05 00:26:00,0.598,0.0415,0.1598,31.096999999999998,76,1208.767965068733,1219.702779856128,1181.1922554983528,1239.786380735738,1238.7334141616413,1200.7600729066596,3.4668290653762033,5.071957079337894,5.285431449832332,7.871425148955686,0
2022-05-05 00:26:15,0.598,0.0415,0.1598,31.096999999999998,76,1210.5860220889685,1221.2836584898923,1179.8041164617084,1237.7075572694118,1241.6209008168926,1201.5654830841074,3.1224373334970563,4.171852018926167,5.1085532843655495,7.62603215337245,0
2022-05-05 00:26:30,0.598,0.0415,0.1598,31.096999999999998,76,1209.660701866478,1222.0057780034415,1182.5526858130086,1240.9191561963885,1238.7564789124076,1199.3556499059614,3.67013057613653,4.334100997294504,5.254305383266808,8.008120342638192,0
2022-05-05 00:26:45,0.598,0.0415,0.1598,31.096999999999998,76,1212.3157611606011,1220.8941096535725,1180.7623618100645,1240.4670230903832,1242.3117641279664,1199.3208247632076,3.454628318766777,4.014899682332749,4.704218838688624,7.6770481976053695,0
2022-05-05 00:27:00,0.598,0.0415,0.1598,31.096999999999998,76,1210.1058994792422,1220.262054746181,1180.0380503490844,1240.0292453950906,1239.348071392364,1198.9080348460848,3.3190278957352315,4.680064294254343,4.952661082447068,7.011789068518205,0
2022-05-05 00:27:15,0.598,0.0415,0.1598,31.096999999999998,76,1210.0482940176828,1221.6085462889125,1179.6439645648902,1240.34537673036,1240.3226002818244,1198.7425578446291,3.449472088230319,4.262522227325373,5.0417931885219645,7.597636181096463,0
